2023-02-07 14:02:04.9139 Info Message Template Auto Format enabled
2023-02-07 14:02:13.3618 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.726.log
2023-02-07 14:02:13.3783 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.727.log
2023-02-07 14:02:13.3975 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.728.log
2023-02-07 14:02:13.4138 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.729.log
2023-02-07 14:02:13.4309 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.730.log
2023-02-07 14:02:13.4464 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.731.log
2023-02-07 14:02:13.4629 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.732.log
2023-02-07 14:02:13.4742 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.733.log
2023-02-07 14:02:13.4889 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.734.log
2023-02-07 14:02:13.5052 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.735.log
2023-02-07 14:02:13.5200 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.736.log
2023-02-07 14:02:13.5200 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.737.log
2023-02-07 14:02:13.5350 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.738.log
2023-02-07 14:02:13.5504 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.739.log
2023-02-07 14:02:13.5655 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.740.log
2023-02-07 14:02:13.5807 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.741.log
2023-02-07 14:02:13.5973 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.742.log
2023-02-07 14:02:13.6120 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.743.log
2023-02-07 14:02:13.6275 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.744.log
2023-02-07 14:02:13.6439 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.745.log
2023-02-07 14:02:13.6648 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.746.log
2023-02-07 14:02:13.6817 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.747.log
2023-02-07 14:02:13.6901 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.748.log
2023-02-07 14:02:13.7075 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.749.log
2023-02-07 14:02:13.7075 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.750.log
2023-02-07 14:02:13.7234 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.751.log
2023-02-07 14:02:13.7384 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.752.log
2023-02-07 14:02:13.7532 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.753.log
2023-02-07 14:02:13.7684 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.754.log
2023-02-07 14:02:13.7840 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.755.log
2023-02-07 14:02:13.8003 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.756.log
2023-02-07 14:02:13.8164 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.757.log
2023-02-07 14:02:13.8308 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.758.log
2023-02-07 14:02:13.8514 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.759.log
2023-02-07 14:02:13.8635 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.760.log
2023-02-07 14:02:13.8635 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.761.log
2023-02-07 14:02:13.8786 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.762.log
2023-02-07 14:02:13.8934 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.763.log
2023-02-07 14:02:13.9102 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.764.log
2023-02-07 14:02:13.9254 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.765.log
2023-02-07 14:02:13.9403 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.766.log
2023-02-07 14:02:13.9558 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.767.log
2023-02-07 14:02:13.9717 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.768.log
2023-02-07 14:02:13.9887 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.769.log
2023-02-07 14:02:14.0040 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.770.log
2023-02-07 14:02:14.0187 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.771.log
2023-02-07 14:02:14.0341 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.772.log
2023-02-07 14:02:14.0542 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.773.log
2023-02-07 14:02:14.0679 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.774.log
2023-02-07 14:02:14.0848 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.775.log
2023-02-07 14:02:14.0984 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.776.log
2023-02-07 14:02:14.1133 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.777.log
2023-02-07 14:02:14.1293 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.778.log
2023-02-07 14:02:14.1460 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.779.log
2023-02-07 14:02:14.1611 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.780.log
2023-02-07 14:02:14.1785 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.781.log
2023-02-07 14:02:14.1921 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.782.log
2023-02-07 14:02:14.1921 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.783.log
2023-02-07 14:02:14.2066 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.784.log
2023-02-07 14:02:14.2384 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.785.log
2023-02-07 14:02:14.2534 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.786.log
2023-02-07 14:02:14.2534 Info FileTarget(Name=target1): Archiving D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.log to D:\零度\日志输出\f4d04045a75c49a78edf1fd288cdf370\LoggingSamples\LoggingSamples\bin\Debug\netcoreapp2.0\logs\2023-02-07-14-02.787.log
